bag_time_ns,bag_time_utc,data
1671607461379132184,2022-12-21T07:24:21.379132184Z,177
1671607461578462798,2022-12-21T07:24:21.578462798Z,177
1671607461778148676,2022-12-21T07:24:21.778148676Z,177
1671607461978185931,2022-12-21T07:24:21.978185931Z,178
1671607462179054861,2022-12-21T07:24:22.179054861Z,179
1671607462379231669,2022-12-21T07:24:22.379231669Z,181
1671607462577923182,2022-12-21T07:24:22.577923182Z,183
1671607462778869750,2022-12-21T07:24:22.778869750Z,186
1671607462978191416,2022-12-21T07:24:22.978191416Z,190
1671607463178042025,2022-12-21T07:24:23.178042025Z,194
1671607463378515999,2022-12-21T07:24:23.378515999Z,198
1671607463577702732,2022-12-21T07:24:23.577702732Z,204
1671607463777755719,2022-12-21T07:24:23.777755719Z,210
1671607463977856176,2022-12-21T07:24:23.977856176Z,215
1671607464177409274,2022-12-21T07:24:24.177409274Z,221
1671607464378142115,2022-12-21T07:24:24.378142115Z,227
1671607464577813675,2022-12-21T07:24:24.577813675Z,232
1671607464777542553,2022-12-21T07:24:24.777542553Z,237
1671607464977729152,2022-12-21T07:24:24.977729152Z,243
1671607465177807939,2022-12-21T07:24:25.177807939Z,249
1671607465377872898,2022-12-21T07:24:25.377872898Z,254
1671607465577807949,2022-12-21T07:24:25.577807949Z,259
1671607465777997278,2022-12-21T07:24:25.777997278Z,266
1671607465977604342,2022-12-21T07:24:25.977604342Z,270
1671607466178266786,2022-12-21T07:24:26.178266786Z,274
1671607466377683208,2022-12-21T07:24:26.377683208Z,277
1671607466577822833,2022-12-21T07:24:26.577822833Z,280
1671607466778195988,2022-12-21T07:24:26.778195988Z,283
1671607466978344387,2022-12-21T07:24:26.978344387Z,285
1671607467178330852,2022-12-21T07:24:27.178330852Z,287
1671607467378267108,2022-12-21T07:24:27.378267108Z,288
1671607467578177821,2022-12-21T07:24:27.578177821Z,289
1671607467777891882,2022-12-21T07:24:27.777891882Z,289
1671607467978246833,2022-12-21T07:24:27.978246833Z,290
1671607468178071062,2022-12-21T07:24:28.178071062Z,291
1671607468378207275,2022-12-21T07:24:28.378207275Z,290
1671607468577678631,2022-12-21T07:24:28.577678631Z,290
1671607468778299650,2022-12-21T07:24:28.778299650Z,290
1671607468978180740,2022-12-21T07:24:28.978180740Z,290
1671607469177484949,2022-12-21T07:24:29.177484949Z,290
1671607469377791191,2022-12-21T07:24:29.377791191Z,290
1671607469577676247,2022-12-21T07:24:29.577676247Z,290
1671607469777553728,2022-12-21T07:24:29.777553728Z,290
1671607469978209555,2022-12-21T07:24:29.978209555Z,290
1671607470177580256,2022-12-21T07:24:30.177580256Z,290
1671607470377615054,2022-12-21T07:24:30.377615054Z,290
1671607470578434909,2022-12-21T07:24:30.578434909Z,290
1671607470777793262,2022-12-21T07:24:30.777793262Z,290
1671607470977818897,2022-12-21T07:24:30.977818897Z,291
1671607471177963678,2022-12-21T07:24:31.177963678Z,292
1671607471378110237,2022-12-21T07:24:31.378110237Z,294
1671607471577770027,2022-12-21T07:24:31.577770027Z,296
1671607471778001931,2022-12-21T07:24:31.778001931Z,298
1671607471978224849,2022-12-21T07:24:31.978224849Z,301
1671607472177565310,2022-12-21T07:24:32.177565310Z,303
1671607472377785891,2022-12-21T07:24:32.377785891Z,306
1671607472577703661,2022-12-21T07:24:32.577703661Z,308
1671607472778344484,2022-12-21T07:24:32.778344484Z,310
1671607472977527947,2022-12-21T07:24:32.977527947Z,312
1671607473177524681,2022-12-21T07:24:33.177524681Z,314
1671607473378143585,2022-12-21T07:24:33.378143585Z,317
1671607473578259076,2022-12-21T07:24:33.578259076Z,319
1671607473778186648,2022-12-21T07:24:33.778186648Z,321
1671607473978009592,2022-12-21T07:24:33.978009592Z,323
1671607474177872835,2022-12-21T07:24:34.177872835Z,325
1671607474377720153,2022-12-21T07:24:34.377720153Z,327
1671607474578054748,2022-12-21T07:24:34.578054748Z,330
1671607474778438466,2022-12-21T07:24:34.778438466Z,332
1671607474978465689,2022-12-21T07:24:34.978465689Z,335
1671607475177559277,2022-12-21T07:24:35.177559277Z,337
1671607475377984683,2022-12-21T07:24:35.377984683Z,339
1671607475578149277,2022-12-21T07:24:35.578149277Z,342
1671607475777775895,2022-12-21T07:24:35.777775895Z,344
1671607475978563541,2022-12-21T07:24:35.978563541Z,347
1671607476178091813,2022-12-21T07:24:36.178091813Z,350
1671607476378100303,2022-12-21T07:24:36.378100303Z,352
1671607476578024788,2022-12-21T07:24:36.578024788Z,353
1671607476777723914,2022-12-21T07:24:36.777723914Z,353
1671607476978323170,2022-12-21T07:24:36.978323170Z,354
1671607477177958945,2022-12-21T07:24:37.177958945Z,354
1671607477378116922,2022-12-21T07:24:37.378116922Z,354
1671607477577657404,2022-12-21T07:24:37.577657404Z,354
1671607477777555062,2022-12-21T07:24:37.777555062Z,354
1671607477977523348,2022-12-21T07:24:37.977523348Z,354
1671607478177452908,2022-12-21T07:24:38.177452908Z,353
1671607478377581280,2022-12-21T07:24:38.377581280Z,354
1671607478578016886,2022-12-21T07:24:38.578016886Z,353
1671607478777646489,2022-12-21T07:24:38.777646489Z,353
1671607478977418217,2022-12-21T07:24:38.977418217Z,353
1671607479178232794,2022-12-21T07:24:39.178232794Z,353
1671607479377799065,2022-12-21T07:24:39.377799065Z,353
1671607479577448127,2022-12-21T07:24:39.577448127Z,353
1671607479779077548,2022-12-21T07:24:39.779077548Z,353
1671607479977652067,2022-12-21T07:24:39.977652067Z,353
1671607480178309301,2022-12-21T07:24:40.178309301Z,353
1671607480378015942,2022-12-21T07:24:40.378015942Z,353
1671607480578214765,2022-12-21T07:24:40.578214765Z,353
1671607480778074333,2022-12-21T07:24:40.778074333Z,353
1671607480978229126,2022-12-21T07:24:40.978229126Z,353
1671607481178156145,2022-12-21T07:24:41.178156145Z,352
1671607481377713384,2022-12-21T07:24:41.377713384Z,353
1671607481577366007,2022-12-21T07:24:41.577366007Z,353
1671607481778131726,2022-12-21T07:24:41.778131726Z,353
1671607481977994493,2022-12-21T07:24:41.977994493Z,353
1671607482177899817,2022-12-21T07:24:42.177899817Z,353
1671607482377662051,2022-12-21T07:24:42.377662051Z,353
1671607482578170477,2022-12-21T07:24:42.578170477Z,353
1671607482778585759,2022-12-21T07:24:42.778585759Z,353
1671607482977747212,2022-12-21T07:24:42.977747212Z,353
1671607483178412287,2022-12-21T07:24:43.178412287Z,353
1671607483378458022,2022-12-21T07:24:43.378458022Z,353
1671607483578523034,2022-12-21T07:24:43.578523034Z,353
1671607483778153643,2022-12-21T07:24:43.778153643Z,353
1671607483977717492,2022-12-21T07:24:43.977717492Z,353
1671607484177973753,2022-12-21T07:24:44.177973753Z,353
1671607484378228501,2022-12-21T07:24:44.378228501Z,353
1671607484578285810,2022-12-21T07:24:44.578285810Z,353
1671607484778154269,2022-12-21T07:24:44.778154269Z,353
1671607484978431213,2022-12-21T07:24:44.978431213Z,352
1671607485178284026,2022-12-21T07:24:45.178284026Z,352
1671607485378279524,2022-12-21T07:24:45.378279524Z,352
1671607485577451981,2022-12-21T07:24:45.577451981Z,352
1671607485777797887,2022-12-21T07:24:45.777797887Z,352
1671607485978077558,2022-12-21T07:24:45.978077558Z,353
1671607486178270058,2022-12-21T07:24:46.178270058Z,352
1671607486377993656,2022-12-21T07:24:46.377993656Z,352
1671607486578123334,2022-12-21T07:24:46.578123334Z,352
1671607486777785039,2022-12-21T07:24:46.777785039Z,352
1671607486977390882,2022-12-21T07:24:46.977390882Z,353
1671607487178396973,2022-12-21T07:24:47.178396973Z,353
1671607487378216108,2022-12-21T07:24:47.378216108Z,352
1671607487577702944,2022-12-21T07:24:47.577702944Z,352
1671607487777644559,2022-12-21T07:24:47.777644559Z,352
1671607487978342229,2022-12-21T07:24:47.978342229Z,352
1671607488178070437,2022-12-21T07:24:48.178070437Z,352
1671607488378384686,2022-12-21T07:24:48.378384686Z,352
1671607488577648130,2022-12-21T07:24:48.577648130Z,352
1671607488777863215,2022-12-21T07:24:48.777863215Z,353
1671607488977729732,2022-12-21T07:24:48.977729732Z,352
1671607489177412934,2022-12-21T07:24:49.177412934Z,353
1671607489377696467,2022-12-21T07:24:49.377696467Z,352
1671607489577561750,2022-12-21T07:24:49.577561750Z,353
1671607489777452131,2022-12-21T07:24:49.777452131Z,352
1671607489978327563,2022-12-21T07:24:49.978327563Z,353
1671607490178100143,2022-12-21T07:24:50.178100143Z,353
1671607490378045727,2022-12-21T07:24:50.378045727Z,353
1671607490577659553,2022-12-21T07:24:50.577659553Z,353
1671607490777447318,2022-12-21T07:24:50.777447318Z,353
1671607490976953789,2022-12-21T07:24:50.976953789Z,353
1671607491177540444,2022-12-21T07:24:51.177540444Z,353
1671607491377541843,2022-12-21T07:24:51.377541843Z,353
1671607491578310468,2022-12-21T07:24:51.578310468Z,353
1671607491778349174,2022-12-21T07:24:51.778349174Z,353
1671607491976965035,2022-12-21T07:24:51.976965035Z,353
1671607492177257503,2022-12-21T07:24:52.177257503Z,353
1671607492376692186,2022-12-21T07:24:52.376692186Z,353
1671607492577237192,2022-12-21T07:24:52.577237192Z,353
1671607492778283174,2022-12-21T07:24:52.778283174Z,353
1671607492977319262,2022-12-21T07:24:52.977319262Z,353
1671607493177646084,2022-12-21T07:24:53.177646084Z,353
1671607493376767610,2022-12-21T07:24:53.376767610Z,352
1671607493576934740,2022-12-21T07:24:53.576934740Z,353
1671607493777620956,2022-12-21T07:24:53.777620956Z,352
1671607493976615979,2022-12-21T07:24:53.976615979Z,353
1671607494177064641,2022-12-21T07:24:54.177064641Z,353
1671607494376783949,2022-12-21T07:24:54.376783949Z,353
1671607494576871669,2022-12-21T07:24:54.576871669Z,353
1671607494777373003,2022-12-21T07:24:54.777373003Z,353
1671607494977031327,2022-12-21T07:24:54.977031327Z,353
1671607495177279913,2022-12-21T07:24:55.177279913Z,353
1671607495377145441,2022-12-21T07:24:55.377145441Z,353
1671607495577311632,2022-12-21T07:24:55.577311632Z,353
1671607495776854194,2022-12-21T07:24:55.776854194Z,353
1671607495976617802,2022-12-21T07:24:55.976617802Z,353
1671607496177232851,2022-12-21T07:24:56.177232851Z,353
1671607496376469889,2022-12-21T07:24:56.376469889Z,353
1671607496577362430,2022-12-21T07:24:56.577362430Z,353
1671607496776899148,2022-12-21T07:24:56.776899148Z,353
1671607496977362090,2022-12-21T07:24:56.977362090Z,353
1671607497177369733,2022-12-21T07:24:57.177369733Z,353
1671607497376501276,2022-12-21T07:24:57.376501276Z,353
1671607497577101380,2022-12-21T07:24:57.577101380Z,353
1671607497776588299,2022-12-21T07:24:57.776588299Z,353
1671607497976619208,2022-12-21T07:24:57.976619208Z,353
1671607498177246594,2022-12-21T07:24:58.177246594Z,353
1671607498377356218,2022-12-21T07:24:58.377356218Z,353
1671607498577390519,2022-12-21T07:24:58.577390519Z,353
1671607498776782961,2022-12-21T07:24:58.776782961Z,353
1671607498977313975,2022-12-21T07:24:58.977313975Z,353
1671607499177040040,2022-12-21T07:24:59.177040040Z,353
1671607499377652250,2022-12-21T07:24:59.377652250Z,353
1671607499576905835,2022-12-21T07:24:59.576905835Z,352
1671607499777300072,2022-12-21T07:24:59.777300072Z,352
1671607499976925474,2022-12-21T07:24:59.976925474Z,353
1671607500177378011,2022-12-21T07:25:00.177378011Z,353
1671607500377440466,2022-12-21T07:25:00.377440466Z,353
1671607500577484271,2022-12-21T07:25:00.577484271Z,353
1671607500777485059,2022-12-21T07:25:00.777485059Z,353
1671607500977059847,2022-12-21T07:25:00.977059847Z,353
1671607501176670441,2022-12-21T07:25:01.176670441Z,353
1671607501376935938,2022-12-21T07:25:01.376935938Z,354
1671607501577260445,2022-12-21T07:25:01.577260445Z,354
1671607501776841264,2022-12-21T07:25:01.776841264Z,353
1671607501976773518,2022-12-21T07:25:01.976773518Z,353
1671607502177223862,2022-12-21T07:25:02.177223862Z,353
1671607502376946620,2022-12-21T07:25:02.376946620Z,353
1671607502577371323,2022-12-21T07:25:02.577371323Z,353
1671607502777231833,2022-12-21T07:25:02.777231833Z,353
1671607502977047418,2022-12-21T07:25:02.977047418Z,353
1671607503177269093,2022-12-21T07:25:03.177269093Z,353
1671607503377555936,2022-12-21T07:25:03.377555936Z,353
1671607503576700776,2022-12-21T07:25:03.576700776Z,353
1671607503777472756,2022-12-21T07:25:03.777472756Z,353
1671607503977507345,2022-12-21T07:25:03.977507345Z,353
1671607504177400452,2022-12-21T07:25:04.177400452Z,353
1671607504377047785,2022-12-21T07:25:04.377047785Z,352
1671607504576984817,2022-12-21T07:25:04.576984817Z,353
1671607504777289018,2022-12-21T07:25:04.777289018Z,353
1671607504976917614,2022-12-21T07:25:04.976917614Z,353
1671607505176876409,2022-12-21T07:25:05.176876409Z,353
1671607505377139875,2022-12-21T07:25:05.377139875Z,354
1671607505577359106,2022-12-21T07:25:05.577359106Z,355
1671607505777125349,2022-12-21T07:25:05.777125349Z,357
1671607505977526651,2022-12-21T07:25:05.977526651Z,1
1671607506176684053,2022-12-21T07:25:06.176684053Z,3
1671607506376575527,2022-12-21T07:25:06.376575527Z,7
1671607506576721530,2022-12-21T07:25:06.576721530Z,10
1671607506777484972,2022-12-21T07:25:06.777484972Z,15
1671607506977464800,2022-12-21T07:25:06.977464800Z,19
1671607507176743156,2022-12-21T07:25:07.176743156Z,23
1671607507377380808,2022-12-21T07:25:07.377380808Z,27
1671607507576842534,2022-12-21T07:25:07.576842534Z,30
1671607507777559649,2022-12-21T07:25:07.777559649Z,35
1671607507976842392,2022-12-21T07:25:07.976842392Z,40
1671607508177510712,2022-12-21T07:25:08.177510712Z,45
1671607508377096155,2022-12-21T07:25:08.377096155Z,49
1671607508577572061,2022-12-21T07:25:08.577572061Z,53
1671607508777402640,2022-12-21T07:25:08.777402640Z,57
1671607508977324741,2022-12-21T07:25:08.977324741Z,62
1671607509176591588,2022-12-21T07:25:09.176591588Z,66
1671607509377302110,2022-12-21T07:25:09.377302110Z,71
1671607509577258845,2022-12-21T07:25:09.577258845Z,75
1671607509778148600,2022-12-21T07:25:09.778148600Z,79
1671607509977024363,2022-12-21T07:25:09.977024363Z,82
1671607510177709570,2022-12-21T07:25:10.177709570Z,85
1671607510376849507,2022-12-21T07:25:10.376849507Z,87
1671607510577479162,2022-12-21T07:25:10.577479162Z,89
1671607510777596502,2022-12-21T07:25:10.777596502Z,89
1671607510976872194,2022-12-21T07:25:10.976872194Z,90
1671607511177455954,2022-12-21T07:25:11.177455954Z,90
1671607511376801264,2022-12-21T07:25:11.376801264Z,91
1671607511577655840,2022-12-21T07:25:11.577655840Z,91
1671607511776806269,2022-12-21T07:25:11.776806269Z,91
1671607511976790032,2022-12-21T07:25:11.976790032Z,91
1671607512176943899,2022-12-21T07:25:12.176943899Z,91
1671607512377753571,2022-12-21T07:25:12.377753571Z,91
1671607512577097151,2022-12-21T07:25:12.577097151Z,91
1671607512777279743,2022-12-21T07:25:12.777279743Z,92
1671607512976798341,2022-12-21T07:25:12.976798341Z,92
1671607513177458764,2022-12-21T07:25:13.177458764Z,94
1671607513376870861,2022-12-21T07:25:13.376870861Z,96
1671607513577238853,2022-12-21T07:25:13.577238853Z,99
1671607513776588883,2022-12-21T07:25:13.776588883Z,102
1671607513976964916,2022-12-21T07:25:13.976964916Z,105
1671607514177687802,2022-12-21T07:25:14.177687802Z,109
1671607514376586751,2022-12-21T07:25:14.376586751Z,112
1671607514576875300,2022-12-21T07:25:14.576875300Z,115
1671607514777286299,2022-12-21T07:25:14.777286299Z,119
1671607514976764793,2022-12-21T07:25:14.976764793Z,122
1671607515176815045,2022-12-21T07:25:15.176815045Z,126
1671607515377475727,2022-12-21T07:25:15.377475727Z,129
1671607515576620740,2022-12-21T07:25:15.576620740Z,133
1671607515777083257,2022-12-21T07:25:15.777083257Z,136
1671607515977147898,2022-12-21T07:25:15.977147898Z,140
1671607516177160799,2022-12-21T07:25:16.177160799Z,143
1671607516377158064,2022-12-21T07:25:16.377158064Z,147
1671607516577231885,2022-12-21T07:25:16.577231885Z,150
1671607516777295057,2022-12-21T07:25:16.777295057Z,154
1671607516977319965,2022-12-21T07:25:16.977319965Z,157
1671607517177331669,2022-12-21T07:25:17.177331669Z,161
1671607517376981042,2022-12-21T07:25:17.376981042Z,164
1671607517576815171,2022-12-21T07:25:17.576815171Z,167
1671607517777254784,2022-12-21T07:25:17.777254784Z,169
1671607517977433769,2022-12-21T07:25:17.977433769Z,170
1671607518176535830,2022-12-21T07:25:18.176535830Z,172
1671607518376830954,2022-12-21T07:25:18.376830954Z,172
1671607518576265238,2022-12-21T07:25:18.576265238Z,173
1671607518776923465,2022-12-21T07:25:18.776923465Z,173
1671607518976438929,2022-12-21T07:25:18.976438929Z,172
1671607519176772042,2022-12-21T07:25:19.176772042Z,172
1671607519376697092,2022-12-21T07:25:19.376697092Z,172
1671607519575922076,2022-12-21T07:25:19.575922076Z,172
1671607519776219206,2022-12-21T07:25:19.776219206Z,172
1671607519976163637,2022-12-21T07:25:19.976163637Z,172
1671607520176559449,2022-12-21T07:25:20.176559449Z,172
1671607520376177918,2022-12-21T07:25:20.376177918Z,173
1671607520576518447,2022-12-21T07:25:20.576518447Z,173
1671607520776167090,2022-12-21T07:25:20.776167090Z,173
1671607520976186620,2022-12-21T07:25:20.976186620Z,173
1671607521176026755,2022-12-21T07:25:21.176026755Z,173
1671607521376028834,2022-12-21T07:25:21.376028834Z,173
1671607521576229322,2022-12-21T07:25:21.576229322Z,173
1671607521776395364,2022-12-21T07:25:21.776395364Z,173
1671607521976146526,2022-12-21T07:25:21.976146526Z,173
1671607522175822546,2022-12-21T07:25:22.175822546Z,172
1671607522376135252,2022-12-21T07:25:22.376135252Z,173
1671607522576450234,2022-12-21T07:25:22.576450234Z,173
1671607522775787198,2022-12-21T07:25:22.775787198Z,173
1671607522975970092,2022-12-21T07:25:22.975970092Z,173
1671607523175938507,2022-12-21T07:25:23.175938507Z,173
1671607523375758743,2022-12-21T07:25:23.375758743Z,173
1671607523576047242,2022-12-21T07:25:23.576047242Z,173
1671607523776285588,2022-12-21T07:25:23.776285588Z,173
1671607523976131939,2022-12-21T07:25:23.976131939Z,173
1671607524176283630,2022-12-21T07:25:24.176283630Z,173
1671607524375686066,2022-12-21T07:25:24.375686066Z,173
1671607524576306111,2022-12-21T07:25:24.576306111Z,173
1671607524775957324,2022-12-21T07:25:24.775957324Z,173
1671607524976496289,2022-12-21T07:25:24.976496289Z,173
1671607525176229890,2022-12-21T07:25:25.176229890Z,173
1671607525376936401,2022-12-21T07:25:25.376936401Z,173
1671607525575988752,2022-12-21T07:25:25.575988752Z,173
1671607525776712730,2022-12-21T07:25:25.776712730Z,172
1671607525976207729,2022-12-21T07:25:25.976207729Z,173
1671607526175822083,2022-12-21T07:25:26.175822083Z,173
1671607526376072889,2022-12-21T07:25:26.376072889Z,173
1671607526575727900,2022-12-21T07:25:26.575727900Z,173
1671607526778142017,2022-12-21T07:25:26.778142017Z,173
1671607526976643967,2022-12-21T07:25:26.976643967Z,173
1671607527175879933,2022-12-21T07:25:27.175879933Z,173
1671607527376528594,2022-12-21T07:25:27.376528594Z,173
1671607527576683891,2022-12-21T07:25:27.576683891Z,173
1671607527776888057,2022-12-21T07:25:27.776888057Z,173
1671607527975979614,2022-12-21T07:25:27.975979614Z,173
1671607528176457828,2022-12-21T07:25:28.176457828Z,173
1671607528376041456,2022-12-21T07:25:28.376041456Z,173
1671607528575862267,2022-12-21T07:25:28.575862267Z,173
1671607528776589297,2022-12-21T07:25:28.776589297Z,173
1671607528976614194,2022-12-21T07:25:28.976614194Z,173
1671607529176658655,2022-12-21T07:25:29.176658655Z,172
1671607529375889204,2022-12-21T07:25:29.375889204Z,173
1671607529576124141,2022-12-21T07:25:29.576124141Z,173
1671607529775937672,2022-12-21T07:25:29.775937672Z,172
1671607529976254117,2022-12-21T07:25:29.976254117Z,173
1671607530176801878,2022-12-21T07:25:30.176801878Z,173
1671607530376543430,2022-12-21T07:25:30.376543430Z,173
1671607530575981200,2022-12-21T07:25:30.575981200Z,173
1671607530776307692,2022-12-21T07:25:30.776307692Z,173
1671607530976663479,2022-12-21T07:25:30.976663479Z,173
1671607531175814607,2022-12-21T07:25:31.175814607Z,173
1671607531375966069,2022-12-21T07:25:31.375966069Z,173
1671607531576266350,2022-12-21T07:25:31.576266350Z,173
1671607531775950045,2022-12-21T07:25:31.775950045Z,173
1671607531975560457,2022-12-21T07:25:31.975560457Z,173
1671607532176398798,2022-12-21T07:25:32.176398798Z,173
1671607532376107653,2022-12-21T07:25:32.376107653Z,173
1671607532575842279,2022-12-21T07:25:32.575842279Z,173
1671607532775731500,2022-12-21T07:25:32.775731500Z,173
1671607532975594693,2022-12-21T07:25:32.975594693Z,173
1671607533176552688,2022-12-21T07:25:33.176552688Z,173
1671607533376198967,2022-12-21T07:25:33.376198967Z,173
1671607533575894084,2022-12-21T07:25:33.575894084Z,173
1671607533776163745,2022-12-21T07:25:33.776163745Z,173
1671607533975655605,2022-12-21T07:25:33.975655605Z,173
1671607534175722379,2022-12-21T07:25:34.175722379Z,173
1671607534376042245,2022-12-21T07:25:34.376042245Z,173
1671607534576025038,2022-12-21T07:25:34.576025038Z,172
1671607534776540757,2022-12-21T07:25:34.776540757Z,173
1671607534976258133,2022-12-21T07:25:34.976258133Z,172
1671607535176426767,2022-12-21T07:25:35.176426767Z,173
1671607535376280805,2022-12-21T07:25:35.376280805Z,173
1671607535576569778,2022-12-21T07:25:35.576569778Z,173
1671607535775977190,2022-12-21T07:25:35.775977190Z,173
1671607535976665337,2022-12-21T07:25:35.976665337Z,173
1671607536175900001,2022-12-21T07:25:36.175900001Z,173
1671607536375760344,2022-12-21T07:25:36.375760344Z,173
1671607536576450844,2022-12-21T07:25:36.576450844Z,173
1671607536776044629,2022-12-21T07:25:36.776044629Z,173
1671607536975848747,2022-12-21T07:25:36.975848747Z,173
1671607537175959470,2022-12-21T07:25:37.175959470Z,173
1671607537376147792,2022-12-21T07:25:37.376147792Z,173
1671607537576009849,2022-12-21T07:25:37.576009849Z,173
1671607537776413612,2022-12-21T07:25:37.776413612Z,173
1671607537975990470,2022-12-21T07:25:37.975990470Z,173
1671607538176667039,2022-12-21T07:25:38.176667039Z,173
1671607538376335388,2022-12-21T07:25:38.376335388Z,173
1671607538576323033,2022-12-21T07:25:38.576323033Z,173
1671607538775992510,2022-12-21T07:25:38.775992510Z,173
1671607538976696824,2022-12-21T07:25:38.976696824Z,173
1671607539176139491,2022-12-21T07:25:39.176139491Z,172
1671607539376588455,2022-12-21T07:25:39.376588455Z,172
1671607539576226562,2022-12-21T07:25:39.576226562Z,172
1671607539777049608,2022-12-21T07:25:39.777049608Z,173
1671607539976626823,2022-12-21T07:25:39.976626823Z,173
1671607540176600446,2022-12-21T07:25:40.176600446Z,173
1671607540376285874,2022-12-21T07:25:40.376285874Z,173
1671607540576668576,2022-12-21T07:25:40.576668576Z,173
1671607540776029733,2022-12-21T07:25:40.776029733Z,173
1671607540975857091,2022-12-21T07:25:40.975857091Z,173
1671607541176079295,2022-12-21T07:25:41.176079295Z,173
1671607541375938690,2022-12-21T07:25:41.375938690Z,173
1671607541575993981,2022-12-21T07:25:41.575993981Z,173
1671607541776958365,2022-12-21T07:25:41.776958365Z,172
1671607541976410151,2022-12-21T07:25:41.976410151Z,172
1671607542176210133,2022-12-21T07:25:42.176210133Z,172
1671607542375863171,2022-12-21T07:25:42.375863171Z,173
1671607542576614442,2022-12-21T07:25:42.576614442Z,173
1671607542776002278,2022-12-21T07:25:42.776002278Z,173
1671607542975853075,2022-12-21T07:25:42.975853075Z,173
1671607543176653935,2022-12-21T07:25:43.176653935Z,173
1671607543376394690,2022-12-21T07:25:43.376394690Z,173
1671607543576076318,2022-12-21T07:25:43.576076318Z,173
1671607543776425386,2022-12-21T07:25:43.776425386Z,173
1671607543976196972,2022-12-21T07:25:43.976196972Z,173
1671607544175986514,2022-12-21T07:25:44.175986514Z,173
1671607544375979768,2022-12-21T07:25:44.375979768Z,173
1671607544576278240,2022-12-21T07:25:44.576278240Z,173
1671607544776028142,2022-12-21T07:25:44.776028142Z,173
1671607544976175681,2022-12-21T07:25:44.976175681Z,173
1671607545176500350,2022-12-21T07:25:45.176500350Z,173
1671607545375271718,2022-12-21T07:25:45.375271718Z,173
1671607545576117485,2022-12-21T07:25:45.576117485Z,173
1671607545776697679,2022-12-21T07:25:45.776697679Z,173
1671607545976482594,2022-12-21T07:25:45.976482594Z,173
1671607546175866216,2022-12-21T07:25:46.175866216Z,173
1671607546375793254,2022-12-21T07:25:46.375793254Z,173
1671607546576430921,2022-12-21T07:25:46.576430921Z,173
1671607546775208242,2022-12-21T07:25:46.775208242Z,173
1671607546975844209,2022-12-21T07:25:46.975844209Z,173
1671607547176626474,2022-12-21T07:25:47.176626474Z,173
1671607547375082361,2022-12-21T07:25:47.375082361Z,173
1671607547576040095,2022-12-21T07:25:47.576040095Z,173
1671607547776263362,2022-12-21T07:25:47.776263362Z,173
1671607547975389606,2022-12-21T07:25:47.975389606Z,172
1671607548174902404,2022-12-21T07:25:48.174902404Z,173
1671607548375149767,2022-12-21T07:25:48.375149767Z,173
1671607548575456524,2022-12-21T07:25:48.575456524Z,173
1671607548775824443,2022-12-21T07:25:48.775824443Z,173
1671607548975206019,2022-12-21T07:25:48.975206019Z,173
1671607549175577452,2022-12-21T07:25:49.175577452Z,173
1671607549375401076,2022-12-21T07:25:49.375401076Z,173
1671607549574916345,2022-12-21T07:25:49.574916345Z,173
1671607549775570085,2022-12-21T07:25:49.775570085Z,172
1671607549974973147,2022-12-21T07:25:49.974973147Z,171
1671607550174899666,2022-12-21T07:25:50.174899666Z,170
1671607550375094929,2022-12-21T07:25:50.375094929Z,167
1671607550575845120,2022-12-21T07:25:50.575845120Z,165
1671607550775355665,2022-12-21T07:25:50.775355665Z,163
1671607550975159639,2022-12-21T07:25:50.975159639Z,160
1671607551175136674,2022-12-21T07:25:51.175136674Z,158
1671607551375838284,2022-12-21T07:25:51.375838284Z,155
1671607551575124966,2022-12-21T07:25:51.575124966Z,153
1671607551775995089,2022-12-21T07:25:51.775995089Z,151
1671607551975314186,2022-12-21T07:25:51.975314186Z,149
1671607552174955856,2022-12-21T07:25:52.174955856Z,147
1671607552375454398,2022-12-21T07:25:52.375454398Z,145
1671607552575832477,2022-12-21T07:25:52.575832477Z,142
1671607552775827935,2022-12-21T07:25:52.775827935Z,140
1671607552975405192,2022-12-21T07:25:52.975405192Z,138
1671607553174921669,2022-12-21T07:25:53.174921669Z,136
1671607553375206550,2022-12-21T07:25:53.375206550Z,133
1671607553575207432,2022-12-21T07:25:53.575207432Z,131
1671607553775013000,2022-12-21T07:25:53.775013000Z,128
1671607553975335059,2022-12-21T07:25:53.975335059Z,126
1671607554175932335,2022-12-21T07:25:54.175932335Z,123
1671607554375011020,2022-12-21T07:25:54.375011020Z,120
1671607554575142609,2022-12-21T07:25:54.575142609Z,118
1671607554775574811,2022-12-21T07:25:54.775574811Z,116
1671607554975878193,2022-12-21T07:25:54.975878193Z,113
1671607555175628710,2022-12-21T07:25:55.175628710Z,112
1671607555374996737,2022-12-21T07:25:55.374996737Z,110
1671607555575559934,2022-12-21T07:25:55.575559934Z,109
1671607555774997747,2022-12-21T07:25:55.774997747Z,108
1671607555975419971,2022-12-21T07:25:55.975419971Z,108
1671607556175115654,2022-12-21T07:25:56.175115654Z,108
1671607556375936454,2022-12-21T07:25:56.375936454Z,108
1671607556575761296,2022-12-21T07:25:56.575761296Z,108
1671607556775023166,2022-12-21T07:25:56.775023166Z,107
1671607556975417632,2022-12-21T07:25:56.975417632Z,107
1671607557175387676,2022-12-21T07:25:57.175387676Z,105
1671607557375397266,2022-12-21T07:25:57.375397266Z,102
1671607557575235184,2022-12-21T07:25:57.575235184Z,99
